0,0,0,0,0,0,0,0,0,0
30,3171.6521015,5.074748722,913.788430562,6.8940410544,20,292,2660,26,2998
60,4934.66545341,5.1888165314,1678.56259817,6.83588892636,24,321,3751,26,4122
90,3132.56310371,4.98942035827,902.890888889,6.81155439188,7,311,2559,16,2893
120,3087.57115214,5.2466558637,1004.12665057,6.87282926955,3,295,2794,30,3122
150,3235.83017657,5.03043557619,982.191418324,6.91258735425,3,296,2662,12,2973
180,3989.38617937,4.82178471542,888.873510662,7.10261880043,3,275,2802,30,3110
210,4034.28379179,4.98677506114,1115.84118169,6.93997050621,0,288,3144,14,3446
240,2061.59115858,5.54061917402,1099.14988203,6.41952077139,4,289,2395,18,2706
270,2111.50198124,5.53430972326,1023.21619885,6.49889791418,4,302,2447,12,2765
300,2794.40378689,5.21126326845,955.225461035,6.78924066102,4,309,2569,23,2905
330,3282.45554029,4.98379902333,931.372420933,6.8619925201,2,296,2573,27,2898
360,3298.47580044,5.47402927396,1534.60287683,6.58872069965,0,272,3248,17,3537
390,3562.18730651,5.01830149658,1016.46929642,6.89138006084,0,327,2817,27,3171
420,2021.84765432,5.51888366565,949.370581368,6.53444637835,0,289,2353,14,2656
450,2198.79968439,5.34194273974,885.97845472,6.6451974463,2,305,2348,8,2663
480,2319.21688193,5.45754670268,1142.84387304,6.45173339515,2,292,2476,22,2792
510,2475.3329777,5.47618907546,1236.83145621,6.40941064808,5,300,2721,10,3036
540,2861.8141241,4.96841639779,970.171680638,6.65129988137,3,274,2428,16,2721
570,1895.17102397,5.41119755534,875.983317024,6.39052109405,7,302,2182,12,2503
600,2142.71368351,5.44799767709,1056.48343821,6.46398101472,10,297,2373,19,2699
630,2719.21789395,5.44401470286,1178.13093819,6.62444416937,3,327,2748,12,3090
660,2796.31506156,5.47022943387,1392.87308145,6.42087637848,0,301,2908,14,3223
690,1994.62001811,5.41479958024,827.102544433,6.58500502096,1,286,2209,16,2512
720,3986.31410686,4.8875353642,1053.50598239,6.97281130499,0,314,2878,33,3225
750,4360.3775,4.93417060476,1054.98112118,7.10185687111,3,300,3108,29,3440
780,4749.93633218,4.76837051053,973.149200778,7.18299350683,4,288,3027,21,3340
