0,0,0,0,0,0,0,0,0,0
30,36.2809994051,8.72177567045,5.35934432517,9.06768761106,2,159,1508,7,1676
60,42.3384437329,8.57552574693,10.4960759496,8.87392306546,1,165,1677,7,1850
90,39.2497222222,8.93763451345,8.21004583972,9.20180377706,1,174,1961,8,2144
120,33.6611205323,8.76423517986,3.28270206879,9.12114337864,2,160,1393,11,1566
150,40.6362916437,8.73830778134,3.49199219037,9.18145774278,4,165,1478,10,1657
180,34.8284588085,8.72729454915,4.22908414127,9.1005126218,0,161,1452,7,1620
210,31.8345654298,8.88266943391,2.72230626664,9.28240595461,1,153,1547,10,1711
240,27.2410184117,9.04580360807,2.79819943048,9.36680741647,6,155,1527,10,1698
270,81.6138499227,8.02369495612,25.8469252078,8.52032289125,5,166,1864,20,2055
300,48.1319211067,8.44122318656,17.1207906817,8.71791379229,10,165,1727,11,1913
330,44.4596457458,8.52611737553,12.4280225125,8.90853138325,4,148,1672,6,1830
360,33.7952088154,8.73575945793,6.63876341869,9.04869682812,2,152,1564,13,1731
390,30.9288874387,9.02856633567,3.04882867735,9.39092960032,2,162,1584,7,1755
420,40.3638255653,8.75821263682,3.00719603338,9.24976519006,2,172,1482,11,1667
450,36.459100238,8.75465941297,4.07001436522,9.18184726802,4,164,1435,16,1619
480,33.8125870681,8.83585167439,2.55599122649,9.25269658127,1,162,1379,10,1552
510,39.1301249256,8.82295724757,1.7676433121,9.32022689763,8,167,1409,4,1588
540,37.4341361108,8.77486979548,2.16174056748,9.30662736227,3,168,1372,13,1556
570,33.5981560368,9.04928925348,2.75867693391,9.44897174541,5,172,1619,12,1808
600,37.0836678005,8.8245620608,3.65218041215,9.227588961,2,168,1539,9,1718
630,34.8812806957,8.95160872278,4.37683243074,9.28137557764,8,167,1699,6,1880
660,37.2783902926,8.74118692251,3.72473298443,9.16263814012,2,166,1432,9,1609
690,35.8887109375,8.76689769457,2.44688806458,9.23962871988,2,163,1434,6,1605
720,33.7318114183,9.01309403284,2.42190531561,9.41460418576,8,159,1650,11,1828
750,36.2429423368,8.86228122869,2.4496569227,9.25806526956,6,170,1451,7,1634
780,39.5733412871,8.7047992653,3.63079566703,9.14512079583,5,167,1506,12,1690
810,31.9754393644,8.92542033961,2.89833757426,9.35921879913,1,157,1571,10,1739
840,40.5686645168,8.71036354909,2.62039251703,9.19145125476,1,171,1490,4,1666
870,27.6874069304,9.08326328001,1.69464181894,9.45385005201,4,156,1444,13,1617
900,36.7129546392,8.79536838747,2.94831752517,9.21687642,15,158,1443,13,1629
930,31.8047314386,8.74091300082,2.40639146163,9.18961976021,3,150,1348,10,1511
960,41.9702374513,8.73835507344,2.67511193189,9.17916668594,4,178,1445,6,1633
990,33.3783896201,8.85596285802,2.80709887699,9.2587720919,3,160,1477,7,1647
1020,31.1814313794,9.08045000351,2.32845945248,9.43685148708,3,166,1615,6,1790
