0,0,0,0,0,0,0,0,0,0
30,42.3473366668,8.09844700202,1.87654653039,8.8526127553,1,150,917,7,1075
60,36.3300983905,8.23164438045,2.16340038717,8.7641615747,0,141,948,8,1097
90,45.5657859404,8.04644679042,1.25361211547,8.80856470937,22,146,889,6,1063
120,43.5102961451,8.0140020573,2.38869071212,8.66887589959,1,150,886,8,1045
150,45.9656132257,7.9838428629,1.58215287702,8.68205820146,1,146,839,6,992
180,38.8244350684,8.31580118901,2.82050408629,8.88876502397,0,153,1021,10,1184
210,42.1932693837,8.06696476921,1.31106139053,8.76858273053,1,145,847,6,999
240,45.8870139853,8.10829761679,2.5727598687,8.74529864424,1,159,975,11,1146
270,43.2490668578,8.09779947169,1.77722908093,8.78347064474,1,145,931,9,1086
300,42.1477236857,8.03048162929,1.18439446367,8.74528366608,10,150,801,6,967
330,39.6347900957,8.13228277077,1.64080443886,8.80147646151,7,138,886,7,1038
360,37.6925257682,8.24870765485,3.69255824813,8.76375839458,7,145,1096,13,1261
390,49.6971033641,8.01579237565,6.90344907572,8.42573621066,11,151,1210,10,1382
420,40.3872183982,8.13367757591,2.85383054468,8.65785707531,1,148,983,10,1142
450,41.7768595041,8.29437194866,1.6839135314,8.92774742529,2,147,1013,8,1170
480,44.0928071524,8.10060231918,2.14669864916,8.7409842774,4,156,926,4,1090
510,48.3339780526,8.09285691539,5.47803071055,8.67321563534,0,148,1066,8,1222
540,40.1320363119,8.05696637243,1.98278427124,8.68042742438,3,147,843,6,999
570,44.2498356345,7.92393520234,2.17432473964,8.6434702541,1,143,849,8,1001
600,47.854531313,8.18930277076,4.38765636634,8.67027277982,1,165,1138,10,1314
630,54.619587143,7.84819984352,4.89714258452,8.55594348607,1,146,1049,14,1210
660,45.9676175611,8.10115922754,3.77648484274,8.73373450942,1,159,1054,12,1226
690,48.2021299829,8.0781744328,1.92186332493,8.81668059113,1,156,925,8,1090
720,45.053719081,8.0394077259,1.81198393428,8.69379755804,1,156,885,10,1052
750,47.5636492699,7.94200458816,3.02744130463,8.58135467212,2,150,881,8,1041
780,40.2603773585,8.02072902642,3.0871922393,8.63462527584,1,141,906,12,1060
810,44.809735094,8.20768016691,3.12654282019,8.82826447267,1,151,1101,14,1267
840,52.2219681941,7.88945082845,3.37238987959,8.50242599361,2,156,959,10,1127
870,52.5992710097,7.94946925457,4.26590303181,8.5344467391,2,156,1051,15,1224
900,48.6088506224,8.11274189613,3.64478448335,8.67852267529,9,160,1022,7,1198
930,43.2933445745,8.20032251555,1.97667058157,8.81776594771,3,154,1002,5,1164
960,39.892827011,8.3160654265,1.84401098256,8.9011248539,2,154,1007,8,1171
990,51.9770484194,7.98386369311,2.57897765452,8.66610155918,5,154,1001,9,1169
1020,44.0783673469,8.13736162777,2.04822618039,8.7877515164,4,155,944,9,1112
1050,46.7754092846,8.00015364544,1.80371807295,8.71778314964,59,142,913,4,1118
1080,46.410533754,8.1718596178,1.82359613753,8.83259026925,1,162,970,8,1141
1110,39.0069263147,8.19638049482,2.00182098765,8.75113613279,7,144,988,5,1144
1140,50.4163663589,7.92255519578,2.55142378692,8.62614486115,3,157,865,8,1033
1170,48.2852730447,8.08361421095,1.77638888889,8.79201999297,2,154,938,7,1101
1200,44.9422928097,8.06059755182,2.27528625954,8.70457360917,1,153,912,5,1071
1230,46.916470901,7.8002242433,3.14604345858,8.4695085833,4,143,822,11,980
1260,40.8819807463,8.08622835616,2.31292892562,8.76402783008,20,145,905,12,1082
1290,50.3406165312,7.82872697592,4.24724116501,8.50995945847,6,152,860,7,1025
1320,50.578803155,7.9680431753,3.70800593938,8.63706192374,3,160,952,14,1129
1350,61.1916052621,7.68010858313,3.85495653444,8.4486705574,0,159,858,10,1027
1380,49.9818077087,7.88350991969,3.44777962945,8.55530594515,1,155,906,9,1071
1410,46.1712103914,7.88028614557,2.5847107438,8.55756123188,1,144,849,9,1003
1440,34.8222753706,8.26981037442,1.66035694803,8.86089709827,0,139,955,6,1100
1470,45.9564348188,7.8729600872,1.50956218838,8.64183187686,2,146,766,6,920
1500,42.034431055,8.00873346763,1.99913700435,8.67495167592,1,149,839,7,996
1530,50.5606608007,7.88037355008,3.92594427563,8.59360465635,2,153,955,18,1128
1560,52.9195011338,7.8204191559,3.59104581165,8.51411526345,1,156,872,15,1044
1590,40.6169442042,8.11994249537,1.06201021294,8.82138427263,1,145,838,4,988
1620,48.5542440749,7.80381612085,2.34055555556,8.53661325782,1,162,815,9,987
1650,48.7123146814,7.80559565993,2.86205621302,8.49808851212,1,146,825,6,978
1680,41.0448750105,8.07520004892,2.45676338402,8.70580643171,1,149,903,8,1061
1710,52.6543296839,7.66845164152,2.77260882567,8.4579565871,1,149,788,10,948
