0,0,0,0,0,0,0,0,0,0
30,2985.90672862,5.20898164455,1110.93010355,6.61948313987,5,286,2579,8,2878
60,4391.22353004,5.1884714668,1543.25286391,6.2239693595,2,312,3437,12,3763
90,5146.8502546,5.29160717687,1814.61664508,6.65727043926,0,331,3797,18,4146
120,5615.94162942,4.86291476023,1251.23640095,7.05439096674,12,331,3370,32,3745
150,3051.00889314,5.3329741022,1308.39872072,6.50616292321,1,343,2718,14,3076
180,3516.12453301,5.04402213829,1217.5815193,6.66710001952,4,331,2762,22,3119
210,2967.92790302,5.54359024125,1489.60716536,6.41835992598,2,330,2887,10,3229
240,2421.89612222,5.32695706385,1229.85736665,6.23803255059,1,334,2333,18,2686
270,3163.020413,5.49616091514,1524.92116379,6.49566746342,2,318,3025,26,3371
300,2793.12038439,5.32940519802,1204.31769811,6.55678906251,7,318,2615,16,2956
330,3774.72324356,5.1324782777,1138.41328526,6.85408623449,7,323,2939,24,3293
360,4292.62122123,5.03313113546,1072.45854948,6.97749275348,10,316,3085,120,3531
390,5284.3573479,4.71306264413,1086.32580664,7.13548424782,3,331,3103,46,3483
420,3043.67288218,5.25372732363,1225.73552327,6.58643551711,12,309,2770,14,3105
450,2712.39396477,5.28116013839,1119.63815456,6.55302502268,2,323,2499,14,2838
480,3706.19191727,4.93414656041,1033.64853844,6.83915900759,1,301,2731,16,3049
510,2458.45644762,5.24238082434,1043.45828783,6.49769287741,7,329,2280,16,2632
540,2906.45433239,5.28766397351,1242.95360062,6.54431836187,0,333,2626,20,2979
570,2648.94220433,5.42826550419,1195.73126577,6.51524582911,0,321,2719,10,3050
600,2570.83348062,5.40272536966,1202.83241369,6.41382746065,4,300,2485,32,2821
630,2920.64780371,5.35000847807,1260.30960398,6.57476819805,9,315,2697,16,3037
660,3327.97365748,5.12002850606,1227.70785028,6.60416157055,6,305,2637,17,2965
690,3123.83558343,5.34926326759,1402.13533427,6.45867133696,11,331,2777,14,3133
720,4652.73170056,4.89611201018,1438.87846047,6.74535742009,7,333,3124,27,3491
750,4585.01438465,4.91397385247,1316.31534091,6.77977285202,3,332,2969,23,3327
780,2756.278972,5.36959464761,1217.26985829,6.48468072809,4,312,2597,17,2930
810,2794.21468142,5.319887362,1184.21142522,6.53320107967,12,319,2576,11,2918
840,2343.2500786,5.18815024232,877.233585595,6.57754397139,6,289,2238,14,2547
870,2378.84381028,5.28013861219,1002.39344122,6.47589774707,2,287,2373,22,2684
900,2806.33600604,5.10423063533,944.274835141,6.71267228521,4,306,2423,18,2751
930,2670.82318123,5.34225704496,1192.54414681,6.47868302218,5,291,2549,16,2861
960,3797.37708456,4.83564678068,922.964008916,6.92359369221,6,294,2629,18,2947
990,3210.60780001,4.97389106209,980.999416083,6.74239492307,9,302,2465,14,2790
1020,2776.13591472,5.22634749412,1171.20981883,6.46358096187,3,291,2557,18,2869
