0,0,0,0,0,0,0,0,0,0
30,38.2557249817,8.64709405962,1.81061848011,9.14528321411,2,163,1226,4,1395
60,35.3733499069,8.51734424378,1.95330634476,9.00086202903,1,155,1101,4,1261
90,39.4387387956,8.53718509626,3.02334505021,9.07165578394,8,156,1364,8,1536
120,41.2259517579,8.58386726092,3.22876257941,9.02807918923,4,173,1294,11,1482
150,34.2998573396,8.95117561394,3.57788596303,9.32887202553,2,158,1572,11,1743
180,39.2156396411,8.31152730749,2.59068690646,8.87715944493,1,156,1032,7,1196
210,35.9696288396,8.60385537518,1.68019933513,9.12676129162,6,156,1134,6,1302
240,37.3797322781,8.56412086213,1.98482749291,9.09282526916,22,163,1135,17,1337
270,41.1175764423,8.51471223634,3.32638307989,8.99669539882,1,163,1250,8,1422
300,35.2934105153,8.73992185827,3.92720668775,9.15795599815,1,163,1406,13,1583
330,34.864014225,8.85110626564,1.64262937355,9.32106914482,1,155,1312,4,1472
360,39.3104714286,8.56142893942,1.69940303382,9.08193077035,0,167,1165,5,1337
390,35.2884231255,8.78488211561,2.30656997433,9.21820050708,3,161,1328,11,1503
420,42.8490684187,8.56733523909,3.00854217769,9.01134620343,3,173,1350,9,1535
450,33.1725247915,8.92139322736,3.66467201432,9.33070799351,20,157,1690,13,1880
480,29.4600813124,8.79492390519,2.9304054462,9.12721785396,10,145,1426,8,1589
510,40.5420972561,8.68548665348,3.27901105731,9.08609440337,3,171,1459,5,1638
540,41.7546511166,8.59345730089,2.87805082966,9.04628334394,2,160,1360,10,1532
570,35.8247632386,8.63041704786,1.48648564476,9.16642258165,0,158,1180,5,1343
600,33.7192643827,8.88312957776,2.16630796602,9.30135190116,2,164,1430,7,1603
630,31.1877413576,8.83746843448,1.77844622222,9.25354019723,0,155,1311,7,1473
660,41.8939665589,8.55737827847,2.26365677731,9.053817421,1,168,1264,6,1439
690,40.1857216789,8.65783534668,2.93769193485,9.12754342463,2,168,1429,13,1612
720,35.4443115852,8.61354628095,2.62617145691,9.05451812166,4,146,1250,7,1407
750,31.9053179377,8.81478384094,3.18686320706,9.18491472231,1,154,1435,8,1598
780,34.7115709052,8.5703791319,1.85780834073,9.02374256512,0,152,1143,7,1302
810,44.3797631148,8.49317091593,4.12572196803,9.01932105288,1,169,1413,10,1593
840,41.95809745,8.56231785856,5.67295409437,8.93076381206,2,166,1548,12,1728
870,43.5206631404,8.42242377147,7.06536400909,8.8161966482,0,161,1543,13,1717
900,52.5516429125,8.31089677798,8.86758103613,8.67586258934,1,166,1569,8,1744
930,31.5605923933,8.83580576054,2.29246372747,9.25421910475,1,156,1344,8,1509
960,37.9103992107,8.63779193428,4.34196543946,8.95358592722,1,162,1435,4,1602
990,37.5074483476,8.7544787651,3.7590305286,9.14406407749,1,162,1656,9,1828
1020,51.7708746202,8.30684066044,12.6819731925,8.58217425697,2,169,1711,6,1888
1050,41.7137083563,8.44222634643,2.90810212294,8.993437721,16,165,1183,16,1380
1080,38.2608256186,8.82358511229,3.2453583169,9.19568635555,12,164,1530,8,1714
1110,35.8790416569,8.78488832258,2.80135625053,9.16420779881,4,162,1385,9,1560
1140,35.6223758426,8.52983831503,3.81841695011,8.97372239707,2,152,1277,15,1446
1170,39.9498995089,8.51681566665,3.85628278593,8.99939689055,3,160,1266,5,1434
1200,39.9429811772,8.58685720466,2.88488682748,9.03925845815,1,169,1253,10,1433
1230,33.8926783614,8.8147627899,2.13701545442,9.23407010678,3,162,1349,6,1520
1260,38.5352423822,8.52719198662,3.10127848028,8.96689506999,1,152,1268,9,1430
1290,41.4181302547,8.37249839563,1.99121735299,8.96819869431,0,159,1063,7,1229
1320,47.8272130036,8.44374017233,2.67249134948,9.04531482204,2,180,1250,10,1442
1350,30.9561136111,8.66901705468,3.27382983848,9.03396108202,3,143,1261,6,1413
1380,37.7441732963,8.75432107546,2.11825160523,9.17479795395,3,172,1304,8,1487
1410,35.3339188679,8.57720286046,2.14841848625,9.07072859858,2,153,1142,7,1304
1440,47.1690277149,8.50403508057,2.95248126501,8.9967311694,3,173,1277,9,1462
1470,32.2502606222,8.63294873851,1.89207281242,9.07416465474,2,146,1169,5,1322
1500,36.7925992713,8.4958527598,2.03184933233,9.00210744042,0,155,1155,8,1318
1530,33.4959860441,8.77467915483,1.8004737456,9.27713354899,5,156,1281,7,1449
1560,30.8260855268,8.65122271143,2.05428004535,9.07470839899,3,149,1138,6,1296
1590,42.0373251385,8.57970696716,2.49847860864,9.12807636866,7,169,1248,15,1439
1620,42.4512871995,8.40029797217,2.39795898437,8.97453176517,12,171,1100,6,1289
1650,44.7265715116,8.327232119,4.87900828402,8.84283690809,12,163,1170,17,1362
1680,43.5465817264,8.37304864701,3.47521932528,8.86932319018,4,168,1131,4,1307
1710,29.2470344927,8.94527503589,1.72464265329,9.37126451907,1,153,1329,8,1491
1740,37.5579263704,8.34991999018,2.9583977791,8.86942252863,5,152,1069,11,1237
1770,38.8397554206,8.58460297602,4.30924855491,9.00682984829,2,158,1376,8,1544
1800,35.1731307854,8.42125826169,2.53426737788,8.93190356021,5,147,1078,8,1238
1830,33.2965060642,8.6381179894,1.93959679902,9.09317275761,4,144,1162,8,1318
1860,30.27442116,8.72249301774,2.35554954335,9.13825574358,3,148,1181,5,1337
1890,32.0961443179,8.76503751747,1.84241660418,9.22072600675,1,154,1273,6,1434
1920,39.8978294942,8.21767944736,4.41887326516,8.71930949308,2,145,1181,7,1335
1950,28.6172787326,8.72932500969,2.26372460285,9.14268060612,3,143,1193,7,1346
1980,30.6329031734,8.54854946285,0.97073790396,9.08904564217,3,142,978,5,1128
2010,32.0458057442,8.51257189122,2.26107545274,9.08946050018,6,133,1124,9,1272
2040,30.2099657367,8.65809421055,1.94104724841,9.12788237916,1,144,1162,12,1319
2070,32.4388580247,8.65474039764,2.0345350299,9.09069327236,3,150,1204,7,1364
2100,35.39350421,8.51929495128,2.90694214876,9.00874331723,1,150,1165,11,1327
2130,33.50722462,8.454679288,2.48510139242,8.93581796596,2,145,1050,6,1203
2160,32.2824568109,8.64542948049,4.88014380013,9.02596258841,2,145,1323,6,1476
2190,42.2130918449,8.48802244333,2.135244706,9.12308920972,2,161,1151,9,1323
2220,37.5381215137,8.3375149321,2.19851548667,8.93871285787,9,149,1022,9,1189
2250,41.6462956127,8.50482638658,4.92416920964,8.99866259815,12,161,1382,18,1573
2280,35.8242545953,8.52972514441,1.3148790863,9.10713461966,5,154,1068,5,1232
2310,30.8996817748,8.77136351032,2.06659546175,9.22311889415,2,150,1273,5,1430
2340,33.003862997,8.47207364468,3.51561792666,8.93155085407,1,141,1219,13,1374
2370,40.8287617432,8.28479267324,3.73281751857,8.78064847356,2,144,1143,7,1296
2400,42.8626422048,8.30894710871,5.07683521713,8.74928255962,1,157,1268,10,1436
2430,35.3008838006,8.71507026852,1.93905444165,9.18607278392,0,157,1254,6,1417
2460,35.2306354276,8.51409677958,3.99349665021,8.96380120657,2,151,1263,7,1423
2490,35.9678491883,8.53413714727,2.13286129908,9.01694368126,0,151,1154,9,1314
2520,37.7304132023,8.39957228861,1.31047887565,8.99970758289,1,156,997,3,1157
2550,48.6310666635,8.44401333956,2.23530398804,9.04587280071,1,174,1150,6,1331
2580,38.8150144246,8.30685787352,3.01964775326,8.78292229544,9,153,1058,6,1226
2610,25.2435590955,8.76011755989,1.77880729881,9.17792246084,3,130,1208,4,1345
2640,24.7389809151,8.6882500185,2.01330955922,9.11803880211,1,132,1102,8,1243
2670,30.0074305515,8.50993320376,2.250148721,9.00943891918,1,136,1047,9,1193
2700,39.777211977,8.2674516351,3.34071445661,8.77904556388,3,153,1068,9,1233
2730,39.7026349487,8.31311031468,3.82653894706,8.79535913144,0,140,1125,9,1274
2760,27.8997076061,8.68793014969,2.38745237855,9.12367268214,1,141,1238,7,1387
2790,32.8305744205,8.53898290285,2.97041809433,8.96008648078,1,141,1193,8,1343
2820,36.9232044359,8.47042564219,2.01027959052,9.06347234086,18,154,1143,10,1325
2850,39.1073240567,8.39897553822,3.27828511201,8.89701165219,2,150,1152,9,1313
2880,26.3171286555,8.59687627672,1.56915486514,9.0232812854,3,132,1067,5,1207
2910,32.0513793415,8.66606487392,1.60265805204,9.2018440471,2,140,1148,8,1298
2940,35.58488064,8.37100582398,1.26654135231,8.95460534505,8,150,929,4,1091
2970,34.6872888889,8.50448059719,2.60829683022,8.97068849834,7,146,1165,5,1323
3000,29.6601619189,8.51833052513,3.74296881824,8.90514892208,10,133,1276,11,1430
3030,34.6625944103,8.61463120407,3.06635904837,9.00683621687,2,150,1226,11,1389
3060,37.8284730011,8.27775273704,5.04168048584,8.73996256784,4,144,1091,9,1248
3090,36.1836974616,8.67786790367,2.1798928784,9.14474553324,6,152,1257,7,1422
3120,41.1618092747,8.47816232053,11.1590386696,8.71623690498,1,152,1735,5,1893
3150,32.8793406558,8.69441661327,3.92067194043,9.03556438481,0,148,1499,9,1656
3180,41.5292416226,8.32284502467,5.94044880408,8.7252806781,27,148,1390,17,1582
3210,33.4656288902,8.61055834613,3.61470704939,8.94275463701,4,148,1372,9,1533
3240,34.5213604652,8.57550328557,3.30370062317,8.99156427194,0,150,1295,4,1449
3270,30.8128509035,8.7133698314,3.71105495223,9.07983095596,0,137,1342,10,1489
3300,35.8704308635,8.3616652573,3.78132511844,8.87600853207,2,145,1083,12,1242
3330,35.7033422518,8.44989068813,3.1611245105,8.92297990748,1,146,1218,9,1374
3360,39.0006777526,8.36655180798,2.56103898952,8.86800845574,0,153,1119,7,1279
3390,28.8590251797,8.86002492371,3.34567548418,9.18002449034,2,147,1445,9,1603
3420,36.4367625433,8.53222849355,1.91675708272,9.03135896712,9,166,1175,9,1359
3450,50.787709073,8.18500959723,6.28013321774,8.67674068825,4,158,1275,16,1453
3480,38.0051295625,8.48389020592,2.01433814693,8.9878269874,7,156,1134,7,1304
3510,31.1151595575,8.68365478689,2.74440340501,9.05776170623,6,145,1296,3,1450
3540,37.1707055363,8.19969656589,2.61555534375,8.70543384084,3,143,954,6,1106
3570,34.0640519582,8.65131771587,6.17716446313,8.9433983309,1,150,1518,7,1676
3600,29.3065894798,8.52119833502,2.98334067528,8.92183127759,1,133,1177,8,1319
3630,38.2532270788,8.48922493403,3.40566793002,8.89977666988,4,154,1291,5,1454
3660,38.8892304919,8.38473585254,2.32513079708,8.89455529398,0,145,1112,5,1262
3690,39.5638774396,8.39855866376,4.23660783474,8.82135518378,1,151,1248,11,1411
3720,34.7789826318,8.59341021275,3.23053383137,9.07627435648,1,152,1352,9,1514
3750,35.0899757858,8.56022575848,5.91368976761,8.88918456454,3,145,1476,9,1633
3780,44.8267804354,8.24201879626,6.95355274251,8.55196081847,5,159,1343,8,1515
3810,54.2600989477,8.15824962474,4.21812410227,8.75249876615,3,167,1231,10,1411
3840,39.3711862643,8.32522881187,2.53618174625,8.86439552672,3,147,1048,8,1206
3870,30.2533848889,8.71255434294,2.34940858456,9.14283851763,0,146,1287,6,1439
3900,35.2831985294,8.48274206807,1.87793059304,9.01354687782,1,155,1042,9,1207
3930,36.4318076404,8.38294787344,2.35659868061,8.86003490557,3,144,1083,4,1234
3960,34.5908673469,8.23554981811,1.34182098765,8.82013584812,2,141,880,5,1028
3990,65.1775787352,7.93945848669,25.3975607672,8.42858622943,10,157,1150,10,1327
4020,68.2720978952,8.14377583342,36.5237205922,8.53676867173,2,150,1332,10,1494
4050,33.8910200072,8.498766429,1.96372632229,9.03061388335,12,144,1080,6,1242
4080,33.7578039399,8.30899229707,2.87291475612,8.75722516733,2,141,1018,8,1169
4110,37.529624322,8.33898602459,2.0478817964,8.92078254815,3,147,1010,7,1167
4140,32.4111922685,8.2714641067,4.31093221291,8.68219654879,3,132,1061,8,1204
4170,36.6529249255,8.20581301707,2.84617432845,8.75549804421,0,138,994,6,1138
4200,30.8962342799,8.71022440916,2.62251288972,9.17148977278,2,141,1282,10,1435
4230,36.8267093822,8.50301281014,3.58279349521,8.94747287859,2,149,1298,10,1459
4260,35.5516024974,8.41937723096,2.02040792554,8.88240022096,1,149,1081,7,1238
4290,40.2521631149,8.39489320916,2.24841391174,8.9116718434,0,154,1126,4,1284
4320,42.2194951708,8.1315839594,2.60942117869,8.70970424782,2,153,959,6,1120
4350,29.6592092677,8.73371850697,2.58001315601,9.17119684395,0,143,1272,5,1420
4380,38.8996265237,8.23559155764,1.82197125444,8.8493891654,1,142,916,8,1067
4410,39.4430555556,8.29201096382,2.01011506698,8.86627090772,1,151,1033,5,1190
4440,34.9579342981,8.23896318589,1.92518677686,8.78699601244,3,138,950,9,1100
4470,32.875569236,8.40290478089,1.93183801076,8.9103474508,1,140,1022,5,1168
4500,29.3649194472,8.72865023511,3.240469596,9.15128221723,9,144,1251,13,1417
4530,35.0997546992,8.29696112967,1.98969378965,8.81722818533,7,141,975,5,1128
4560,44.6723413888,8.25621395717,2.01587125183,8.85514059962,5,150,1038,9,1202
4590,31.9683949011,8.38053327616,1.87247865583,8.924879575,1,137,1020,9,1167
4620,32.3519473081,8.23096875315,1.88184308108,8.85558530286,11,131,918,7,1067
4650,26.5696294906,8.54385742391,2.36638403181,8.94558132734,6,128,1066,6,1206
4680,29.9501900518,8.51504061881,1.67560503162,8.98179202177,3,137,1061,4,1205
4710,30.4611928372,8.32181491109,1.55483113605,8.89123958089,1,132,925,5,1063
4740,33.924294841,8.2814697555,1.6890273105,8.88211524219,4,140,893,10,1047
4770,37.619158996,8.17964916402,1.69346728648,8.79889910085,3,134,934,5,1076
4800,36.2198335602,8.15810392364,2.64308416525,8.76646145044,1,138,921,11,1071
4830,25.1932206377,8.88182285116,1.47751097502,9.28428197122,3,139,1223,4,1369
4860,33.393848852,8.20864221246,1.47459516115,8.78577525583,5,135,856,7,1003
4890,38.8505451185,8.15453502786,2.75972549393,8.71441162718,1,144,948,8,1101
4920,33.5304038396,8.27883043884,1.80005374899,8.79854579266,1,136,948,6,1091
4950,39.9863707497,8.32078698992,4.34432854623,8.83361301816,2,143,1206,10,1361
4980,34.0751675313,8.66084915064,4.42758086034,9.01534711627,2,154,1400,9,1565
5010,37.9810394558,8.05913336128,2.22163958176,8.62854599264,0,137,854,8,999
5040,29.9231921739,8.442256811,1.08867957907,8.97869299478,3,136,958,5,1102
5070,32.5258353151,8.25341836038,1.82495850309,8.81233990677,3,132,905,7,1047
5100,34.8600621401,8.20780196405,2.86034404708,8.76844496084,0,139,971,13,1123
5130,26.9555691067,8.69322091731,1.70103314723,9.19267344144,0,124,1114,3,1241
5160,34.1788580247,8.17141943204,1.38021197021,8.76698283241,8,137,854,6,1005
5190,33.4870074476,8.39917982215,2.93717797882,8.92017850398,5,137,1109,11,1262
5220,37.9994363298,8.26931420513,2.78619981417,8.79949771908,9,162,986,10,1167
5250,41.0765675312,8.14572008565,2.38925983997,8.72656084412,5,145,973,5,1128
5280,23.052341945,8.66524552373,1.75277452903,9.05866166512,1,126,1076,7,1210
5310,37.1969133455,8.24808787852,1.93727518445,8.87350752876,2,134,965,6,1107
5340,28.9157369991,8.35608862278,1.35890384447,8.87945706047,1,132,903,6,1042
5370,34.125623993,8.20502509091,2.3224144075,8.81008254767,4,130,969,9,1112
5400,24.6931656376,8.30395173154,2.44570905285,8.77145132376,2,116,890,7,1015
5430,20.226814015,8.76400072852,1.69294757,9.14221225527,0,114,1110,3,1227
5460,27.068987438,8.20862157697,2.01321226558,8.6669117088,1,121,843,5,970
5490,40.4749880387,8.04209162962,2.42267372706,8.70745062155,2,131,910,12,1055
5520,25.7749553577,8.2504302155,1.65621002774,8.85792840466,0,117,866,8,991
5550,33.2613297843,8.10817354578,2.846009607,8.73042292041,1,127,861,8,997
5580,27.5816071006,8.48773465555,3.12285184,8.90933780057,2,131,1049,7,1189
5610,24.3492905037,8.30564959588,2.29624704492,8.77729802417,3,111,888,5,1007
5640,25.4834239542,8.24333940269,1.41326681937,8.77929258757,2,116,835,8,961
5670,25.5206687769,8.26267233759,1.34868641737,8.84054261434,2,116,806,5,929
5700,28.9486645855,8.25395394852,1.61605431933,8.80322055459,3,115,890,6,1014
5730,29.9754272181,8.43656124673,1.65644463071,8.96018121874,1,135,988,5,1129
5760,23.2047126297,8.35980228282,2.20718032797,8.80951138934,1,112,882,7,1002
5790,25.0506143953,8.32311910713,1.84114183674,8.81589639331,2,116,905,9,1032
5820,34.4023995614,8.16299932765,1.76106115702,8.80257041437,1,134,869,8,1012
5850,33.9318831967,8.06939076323,2.66196051423,8.67516154153,1,129,887,9,1026
5880,25.9876628288,8.4888745165,1.32766015368,9.02756445413,1,117,961,6,1085
5910,24.6837699163,8.5072128747,1.81388156547,8.92634137683,2,123,959,8,1092
5940,27.3879364085,8.3072416588,1.285880648,8.86663957605,0,122,886,6,1014
5970,25.8067709483,8.12127985494,1.35949259166,8.69770749171,2,113,755,5,875
6000,27.5885123955,8.08405242905,2.87279077516,8.64242862297,3,113,834,10,960
6030,27.4447776226,8.22802231564,1.33872085048,8.80888963692,0,121,813,4,938
6060,26.6516681371,8.40758296743,1.14875594388,9.00005228494,0,116,905,5,1026
6090,26.7641841739,8.37686618812,1.62016939161,8.88107470283,2,125,897,8,1032
6120,29.5667836488,8.16704508487,1.59275827664,8.75319942623,1,123,833,6,963
6150,33.7366813615,8.04053416137,2.24177015715,8.68591599857,0,130,815,9,954
6180,25.3517418639,8.14363649332,2.81689071655,8.63476771574,2,110,821,10,943
6210,21.7523485962,8.55262410857,2.8851698619,8.97607265165,0,113,1036,9,1158
6240,26.5013647008,8.27750570546,1.26710408029,8.84989139086,1,111,831,7,950
6270,25.1005747509,8.23978020394,1.32063197026,8.80377976884,1,113,803,4,921
6300,26.837784715,8.16691666213,3.88029126773,8.66856611275,3,113,894,10,1020
6330,26.3935097821,8.06523228285,1.17891537463,8.67113281734,4,110,708,4,826
